YMCA SKYS - South King County Youth Shelter [HOPE] (Nexus),YMCA of Greater Seattle,YMCA SKYS - South King County Youth Shelter [HOPE] (Nexus),South King County,Auburn,Emergency Shelter,No,,Yes,3421,6/3/2024,1,Youth,Youth (12- 17),Yes,Yes - Part of case management,Covered by Behavioral Health Specialist,Yes - Behavioral Health Specialist,Yes - Health Services Team,Single Room Occupancy - General,Yes - Three Meals A Day,Yes- Unclear,N/A,Yes,Yes - General,Up to 30 Days (Flexible),"Community Partners (GENERAL), Safe Place, Self Referral",6/3/2024 1:31 PM
YMCA YAIT and Shared Homes,YMCA of Greater Seattle,YMCA YAIT and Shared Homes,Seattle,Seattle,Transitional Housing,Yes,,Yes,3374,6/3/2024,26,Young Adult (18 - 21) or (18 - 25),General - No additional specificity,Yes,Yes - Part of case management,Covered by Behavioral Health Specialist,Yes - Behavioral Health Specialist,Referral,Shared House,Kitchen Access,Yes - Shared,No,No,N/A,Up to 2 Years,Coordinated Entry,6/3/2024 1:26 PM
Bridge Rapid Re-Housing YC,YouthCare,Bridge Rapid Re-Housing YC,Countywide,N/A,Rapid Rehousing,Yes,,Yes,3641,6/3/2024,10,Unclear,General - No additional specificity,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 1:36 PM
ISIS / Ravenna House,YouthCare,ISIS / Ravenna House,Seattle,Seattle,Transitional Housing,Yes,,Yes,2045,6/3/2024,10,Young Adult (18 - 21) or (18 - 25),LGBTQ+,Yes,Yes - Part of case management,Referral,Yes - A part of case management,"Referral, Yes - Other Health Care",Shared House,Kitchen Access,Yes - Shared,Unclear,No,N/A,Up to 18 Months,Unclear,6/3/2024 11:54 AM
Master Leasing - YouthCare,YouthCare,Master Leasing - YouthCare,,,Transitional Housing,,,Yes,4042,,13,"Youth, Young Adult (18 - 21) or (18 - 25)",,,,,,,,,,,,,,,2/3/2025 4:58 PM
Orion Enhanced Day Center,YouthCare,Orion Enhanced Day Center,Seattle,Seattle Council Dst 7,Day Center,Yes,,Yes,3378,11/18/22,,"Youth, Young Adult (18 - 21) or (18 - 25)",General - No additional specificity,Yes,Unclear,Referral,Referral,"Formalized Partnerships, Yes - Other Health Care",N/A,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Drop-in,4/14/2023 10:13 AM
South Seattle Shelter,YouthCare,South Seattle Shelter,Seattle,Seattle Council Dst 2,Emergency Shelter,Yes,,Yes,3044/3456,6/3/2024,20,"Young Adult (18 - 21) or (18 - 25), Youth",General - No additional specificity,Yes,Yes - Housing Navigator/Specialist,Yes,Yes - Behavioral Health Specialist,Yes - Health Services Team,Congregate - Cubicles,Yes - Three Meals A Day,Yes - Shared,Yes,Service Animal,No,Up to 30 Days,"Coordinated Entry, Hospitals, Police, School District",6/3/2024 1:20 PM
Straley House / Catalyst,YouthCare,Straley House / Catalyst,Seattle,Seattle,Transitional Housing,No,,Yes,1276,5/31/2024,12,Young Adult (18 - 21) or (18 - 25),General - No additional specificity,Yes,Unclear,Unclear,Unclear,Unclear,Shared House,Kitchen Access,Yes - Shared,Unclear,No,N/A,Up to 2 Years,Unclear,5/31/2024 10:24 AM
The Adolescent Shelter,YouthCare,The Adolescent Shelter,Seattle,Seattle Council Dst 7,Emergency Shelter,Yes,,Yes,2330,6/3/2024,8,Youth,General - No additional specificity,Yes,Yes - Part of case management,Referral,Yes - A part of case management,"Formalized Partnerships, Referral","Shared Room, Single Room Occupancy - General",Yes - Three Meals A Day,Yes - Shared,Yes,Service Animal,Yes - General,Up to 30 Days (Extensions of 30 day increments),"Department of Children, Youth, and Family, Self Referral",6/3/2024 11:57 AM
UDYC Enhanced Day Center,YouthCare,UDYC Enhanced Day Center,Seattle,Seattle Council Dst 4,Day Center,Yes,,Yes,3379,11/18/22,,"Youth, Young Adult (18 - 21) or (18 - 25)",General - No additional specificity,Yes,Unclear,Referral,Referral,"Formalized Partnerships, Yes - Other Health Care",N/A,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Drop-in,4/14/2023 10:13 AM
Angelines Enhanced Night Shelter [13.120],YWCA,Angelines Enhanced Night Shelter [13.120],Seattle,Seattle Council Dst 7,Emergency Shelter,Yes,,Yes,1219,5/31/2024,75,Single Adult Women,General - No additional specificity,Yes,Yes - Housing Navigator/Specialist,Referral,Referral,Referral,Congregate - General,Yes - One Meal A Day,Yes - Shared,No,Service Animal,Unclear,Unclear,Seattle Nightly Referral Network,5/31/2024 10:21 AM
Angelines Hygiene Day Center [13.190],YWCA,Angelines Hygiene Day Center [13.190],Seattle,Seattle Council Dst 7,Day Center,Yes,,Yes,2052,11/18/22,,Single Adult Women,General - No additional specificity,Yes,Unclear,Referral,Referral,No,N/A,Yes - Three Meals and Snacks,Unclear,Unclear,Unclear,Unclear,N/A,"Community Partners (GENERAL), Drop-in, Word of Mouth",4/14/2023 10:13 AM
Anita Vista,YWCA,Anita Vista,South King County,TBD,Transitional Housing,Yes,"Kent, Tukwila",Yes,2047,6/3/2024,36,Families with Children under 18,"Black/African-American Serving, Domestic Violence",Yes,Yes - Undefined,Referral,Referral,Referral,Single Room Occupancy - Apartments,Yes - Undefined,Yes- Unclear,Yes,Service Animal,Yes - General,18 Months to 2 Years,Unclear,6/3/2024 11:54 AM
Anita Vista RRH,YWCA,Anita Vista RRH,Countywide,,Rapid Rehousing,,,Yes,5374,6/11/2024,20,,,,,,,,,,,,,,,,6/11/2024 10:14 AM
East Cherry Emergency [14.623],YWCA,East Cherry Emergency [14.623],Seattle,Seattle Council Dst 3,Emergency Shelter,Yes,,Yes,1927,6/3/2024,54,Families with Children under 18,BIPOC general serving,Yes,Yes - Housing Navigator/Specialist,Referral,Referral,Referral,"Shared Room, Single Room Occupancy - General",Yes - One Meal A Day,Yes - Shared,No,Unclear,Unclear,Unclear,Unclear,6/3/2024 11:25 AM
Family Village Redmond PSH,YWCA,Family Village Redmond PSH,East King County,Redmond,Permanent Supportive Housing,No,,Yes,2410,6/3/2024,30,Families with Children under 18,General - No additional specificity,Yes,Yes - Undefined,Referral,Referral,Referral,Single Room Occupancy - Apartments,"Community Partners - Food Pantries, Units have Kitchens",Yes - In-Unit,Yes,Service Animal,Yes - Private Unit,N/A,Coordinated Entry,6/3/2024 1:16 PM
Family Village Redmond PSH - CH - CoC,YWCA,Family Village Redmond PSH - CH - CoC,East King County,Redmond,Permanent Supportive Housing,No,,Yes,2409,6/3/2024,32,Families with Children under 18,General - No additional specificity,Yes,Yes - Undefined,Referral,Referral,Referral,Single Room Occupancy - General,"Community Partners - Food Pantries, Units have Kitchens",Yes - In-Unit,Yes,Service Animal,Yes - Private Unit,N/A,Coordinated Entry,6/3/2024 1:15 PM
Opportunity Place and Seneca - CoC [95.611],YWCA,Opportunity Place and Seneca - CoC [95.611],Seattle,Seattle,Permanent Supportive Housing,No,,Yes,2984,6/3/2024,49,Single Adult Women,General - No additional specificity,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Yes- Unclear,Unclear,Unclear,N/A,N/A,Unclear,6/3/2024 1:19 PM
Passage Point Permanent [15.632],YWCA,Passage Point Permanent [15.632],Seattle,Seattle,Permanent Housing,No,,Yes,1795,6/3/2024,92,Families with Children under 18,Returning from incarceration,Yes,Yes - Undefined,No,No,No,Single Room Occupancy - Apartments,Unclear,Yes- Unclear,Unclear,No,N/A,Up to 2 Years,Unclear,6/3/2024 11:21 AM
RRH Housing Stability Program [14.624],YWCA,RRH Housing Stability Program [14.624],Countywide,N/A,Rapid Rehousing,Yes,,Yes,2056,6/3/2024,75,Unclear,General - No additional specificity,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 11:55 AM
SIS Late Night Shelter [14.627],YWCA,SIS Late Night Shelter [14.627],Seattle,Seattle Council Dst 7,Emergency Shelter,Yes,,Yes,1925,6/3/2024,100,Families with Children under 18,General - No additional specificity,Yes,Yes - Housing Navigator/Specialist,No,Yes - Behavioral Health Specialist,No,"Voucher, Single Room Occupancy - Hotel Room",Yes - One Meal A Day,Yes - In-Unit,Yes,Unclear,Yes - General,Unclear,Unclear,6/3/2024 11:25 AM
Willow Street Enhanced Emergency [14.625],YWCA,Willow Street Enhanced Emergency [14.625],Seattle,Seattle Council Dst 2,Emergency Shelter,Yes,,Yes,1793,6/3/2024,119,Families with Children under 18,BIPOC general serving,Yes,Yes - Housing Navigator/Specialist,Referral,Referral,Referral,Single Room Occupancy - Apartments,No,Yes- Unclear,Yes,Service Animal,Yes - General,Up to 90 Days,Coordinated Entry,6/3/2024 11:21 AM
YWCA - SSVF - RR [25.108-2],YWCA,YWCA - SSVF - RR [25.108-2],Countywide,N/A,Rapid Rehousing,No,,Yes,1797,6/3/2024,5,"Single Adult Men, Single Adult Women",Veterans,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 11:21 AM
YWCA - WRAP [13.120-3],YWCA,YWCA - WRAP [13.120-3],Countywide,N/A,Rapid Rehousing,Yes,,Yes,1792,6/3/2024,41,Unclear,General - No additional specificity,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 11:21 AM
YWCA Auburn Emergency [34.621],YWCA,YWCA Auburn Emergency [34.621],South King County,Auburn,Emergency Shelter,Yes,"Auburn, Renton",Yes,1801,6/3/2024,8,Families with Children under 18,General - No additional specificity,Yes,Yes - Part of case management,Referral,Referral,Referral,Single Room Occupancy - Apartments,Yes - Undefined,Yes- Unclear,Yes,Service Animal,Yes - General,90 Days to  6 Months,Unclear,6/3/2024 11:22 AM
YWCA Auburn Family City of Auburn [34.631-4],YWCA,YWCA Auburn Family City of Auburn [34.631-4],South King County,Auburn,Permanent Supportive Housing,,,Yes,4264,6/11/2024,4,Families with Children at least one under 18,Domestic Violence,,,,,,,,,,,,,,2/3/2025 4:59 PM
YWCA Auburn Family PSH [34.631-3],YWCA,YWCA Auburn Family PSH [34.631-3],South King County,Auburn,Permanent Supportive Housing,No,Auburn,Yes,4181,6/3/2024,36,Families with Children under 18,General - No additional specificity,Yes,Yes - Undefined,Referral,Referral,Referral,Single Room Occupancy - Apartments,Unclear,Unclear,Yes,Service Animal,N/A,N/A,Unclear,6/3/2024 1:55 PM
YWCA Regional RRH-DV (CoC) [14.170],YWCA,YWCA Regional RRH-DV (CoC) [14.170],Countywide,N/A,Rapid Rehousing,Yes,,Yes,3995,6/3/2024,81,Single Adult Women,Domestic Violence,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/3/2024 1:47 PM
YWCA Regional RRH-Expansion (CoC) [14.172],YWCA,YWCA Regional RRH-Expansion (CoC) [14.172],Countywide,N/A,Rapid Rehousing,Yes,,Yes,4568,6/4/2024,15,Unclear,General - No additional specificity,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,Unclear,N/A,Unclear,Unclear,6/4/2024 11:44 AM
YWCA Renton Emergency [33.621],YWCA,YWCA Renton Emergency [33.621],South King County,Renton,Emergency Shelter,Yes,"Auburn, Renton",Yes,1909,6/3/2024,17,Families with Children under 18,General - No additional specificity,Yes,Yes - Part of case management,Referral,Referral,Referral,Single Room Occupancy - Apartments,Yes - Undefined,Yes- Unclear,Yes,Service Animal,Yes - General,90 Days to  6 Months,Unclear,6/3/2024 11:24 AM
